,Unnamed: 0,Unnamed: 0.1,id,title,author,authoryearofbirth,authoryearofdeath,language,downloads,subjects,name,gender,publish_date,total_pronouns,female_mentions,male_mentions,total,male_skewness,male_skewness_log
10481,10481,10481,PG67326_text,The A.B.-Z. of our own nutrition,"Fletcher, Horace",1849.0,1919.0,['en'],63,"{'Nutrition', 'Diet'}",horace,M,1899,3845,28,448,476,16.0,2.772588722239781
10482,10482,10482,PG67329_text,Charles Robert Maturin: His Life and Works,"Idman, Niilo",1889.0,1977.0,['en'],37,"{'Maturin, Charles Robert, 1780-1824'}",niilo,M,1939,10334,1596,3851,5447,2.412907268170426,0.8808323558051547
10483,10483,10483,PG67330_text,A History of Magic and Experimental Science (Vol. 2): During the First Thirteen Centuries of Our Era,"Thorndike, Lynn",1882.0,1965.0,['en'],107,"{'Magic -- History', 'Science -- History'}",lynn,F,1932,18178,272,6680,6952,24.558823529411764,3.2010712002346944
10484,10484,10484,PG67332_text,Psychopathology of Everyday Life,"Freud, Sigmund",1856.0,1939.0,['en'],281,"{'Paragrammatism', 'Psychoanalysis', 'Psychology, Pathological', 'Association of ideas', 'Repression (Psychology)', 'Memory'}",sigmund,M,1906,7210,640,1339,1979,2.0921875,0.738210169337455
10485,10485,10485,PG67333_text,The Native Races of British North America,"Hambly, Wilfrid D. (Wilfrid Dyson)",1886.0,1962.0,['en'],152,"{'Indians of North America', 'Eskimos', 'Indians of North America -- Canada', 'Indigenous peoples -- North America'}",wilfrid,M,1936,649,35,221,256,6.314285714285714,1.8428146400283392
10486,10486,10486,PG67334_text,Course of Empire,"Wilson, Richard",1920.0,1987.0,['en'],175,"{'Short stories', 'Space colonies -- Fiction', 'Science fiction'}",richard,M,1970,140,1,19,19,19.0,2.9444389791664403
10487,10487,10487,PG67335_text,The Futile Flight of John Arthur Benn,"Wilson, Richard",1920.0,1987.0,['en'],172,"{'Short stories', 'Science fiction', 'Time travel -- Fiction'}",richard,M,1970,20,1,1,1,1.0,0.0
10488,10488,10488,PG67336_text,"A Parody on ""Mary's Ghost;"" or, The Doctors and Body-snatchers.: A Pathetic Tale, With Numerous Additions.","Hood, Thomas",1799.0,1845.0,['en'],56,"{'Ghosts -- Poetry', 'Body snatching -- Poetry'}",thomas,M,1849,103,1,8,8,8.0,2.0794415416798357
10489,10489,10489,PG67337_text,"The Two Dianas, Volume 1 (of 3)","Meurice, Paul",1820.0,1905.0,['en'],91,"{'France -- History -- Henry II, 1547-1559 -- Fiction', 'Montgomery, Gabriel, comte de, 1530-1574 -- Fiction'}",paul,M,1870,15074,859,2924,3783,3.4039580908032594,1.2249388988854137
10490,10490,10490,PG67338_text,"The Two Dianas, Volume 2 (of 3)","Meurice, Paul",1820.0,1905.0,['en'],44,"{'France -- History -- Henry II, 1547-1559 -- Fiction', 'Montgomery, Gabriel, comte de, 1530-1574 -- Fiction'}",paul,M,1870,13576,603,3420,4023,5.6716417910447765,1.7354786333294656
10491,10491,10491,PG67339_text,"The Two Dianas, Volume 3 (of 3)","Meurice, Paul",1820.0,1905.0,['en'],49,"{'France -- History -- Henry II, 1547-1559 -- Fiction', 'Montgomery, Gabriel, comte de, 1530-1574 -- Fiction'}",paul,M,1870,11927,728,2617,3345,3.59478021978022,1.2794828543334598
10492,10492,10492,PG67341_text,Traumerei,"Beaumont, Charles",1929.0,1967.0,['en'],174,"{'Short stories', 'Dreams -- Fiction', 'Executions and executioners -- Fiction', 'Science fiction'}",charles,M,1979,349,7,85,92,12.142857142857142,2.496741107435003
10493,10493,10493,PG67342_text,The Marriage of William Durrant,"Cummings, Ray",1887.0,1957.0,['en'],118,"{'Short stories', 'Triangles (Interpersonal relations) -- Fiction', 'Man-woman relationships -- Fiction', 'Married people -- Fiction'}",ray,M,1937,883,91,101,192,1.10989010989011,0.10426101032440946
10494,10494,10494,PG67344_text,Myths of China and Japan: with illustrations in colour & monochrome after paintings and photographs,"Mackenzie, Donald A. (Donald Alexander)",1873.0,1936.0,['en'],369,"{'Folklore -- Japan', 'Japan -- Civilization', 'Mythology, Chinese', 'Folklore -- China', 'China -- Civilization', 'Mythology, Japanese'}",donald,M,1923,6371,461,1625,2086,3.524945770065076,1.2598650517671894
10495,10495,10495,PG67345_text,The Wonderful Adventures of Phra the Phoenician,"Arnold, Edwin Lester",1857.0,1935.0,['en'],187,"{'Fantasy fiction', 'Phoenicians -- Fiction'}",edwin,M,1907,16543,1355,2328,3683,1.7180811808118082,0.5412080755375271
10496,10496,10496,PG67346_text,"The Meccas of the World: The Play of Modern Life in New York, Paris, Vienna, Madrid and London","Cranston, Ruth",1887.0,1956.0,['en'],91,"{'Paris (France) -- Social life and customs', 'Madrid (Spain) -- Social life and customs', 'London (England) -- Social life and customs', 'Vienna (Austria) -- Social life and customs', 'New York (N.Y.) -- Social life and customs'}",ruth,F,1937,5470,862,897,1759,1.0406032482598608,0.039800591395103065
10497,10497,10497,PG67347_text,The Loom of the Desert,"Strobridge, Idah Meacham",1855.0,1932.0,['en'],156,"{'Short stories, American', 'Cowboys -- Fiction', 'Western stories', 'Nevada -- History -- Fiction'}",idah,F,1905,4948,879,1467,2346,1.6689419795221843,0.5121898804578047
10498,10498,10498,PG67349_text,The Negro Migrant in Pittsburgh,"Epstein, Abraham",1892.0,1942.0,['en'],59,{'African Americans -- Pennsylvania -- Pittsburgh'},abraham,M,1942,1231,14,316,330,22.571428571428573,3.1166848839716534
10499,10499,10499,PG67351_text,News from No Man's Land,"Green, James",1865.0,1948.0,['en'],145,"{'World War, 1914-1918 -- Personal narratives, Australian'}",james,M,1915,1903,28,245,273,8.75,2.169053700369523
10500,10500,10500,PG67352_text,"The Congressman’s Wife, a Story of American Politics","Barry, John D. (John Daniel)",1866.0,1942.0,['en'],73,"{'Washington (D.C.) -- Fiction', 'Political fiction', ""Legislators' spouses -- Fiction""}",john,M,1916,11229,1624,2841,4465,1.749384236453202,0.5592638611325647
10501,10501,10501,PG67353_text,Lynch-law; an investigation into the history of lynching in the United States,"Cutler, James Elbert",1876.0,1959.0,['en'],74,{'Lynching -- United States'},james,M,1926,3244,31,763,794,24.612903225806452,3.203270826799311
10502,10502,10502,PG67357_text,The Missionary Sheriff: Being incidents in the life of a plain man who tried to do his duty,"Thanet, Octave",1850.0,1934.0,['en'],84,"{'Short stories, American', 'United States -- Social life and customs -- 19th century -- Fiction'}",octave,M,1900,7625,1402,1934,3336,1.3794579172610557,0.3216906084187043
10503,10503,10503,PG67358_text,The Thousand Buddhas: Ancient Buddhist Paintings from the Cave-Temples of Tun-huang on the Western Frontier of China,"Stein, Aurel, Sir",1862.0,1943.0,['en'],180,"{'Dunhuang (China) -- Antiquities', 'Cave temples', 'Buddhist art', 'Painting, Chinese'}",aurel,M,1912,1709,56,433,489,7.732142857142857,2.0453860372673405
10504,10504,10504,PG67359_text,Comparison of Woods for Butter Boxes,"Turnbow, Grover Dean",1892.0,1971.0,['en'],52,"{'Butter -- Preservation', 'Wooden boxes', 'Butter -- Packaging'}",grover,M,1942,21,1,1,1,1.0,0.0
10505,10505,10505,PG67362_text,Glow Worm,"Ellison, Harlan",1934.0,2018.0,['en'],375,"{'Short stories', 'Science fiction', 'Apocalyptic fiction', 'Space flight -- Fiction'}",harlan,M,1984,411,1,228,228,228.0,5.429345628954441
10506,10506,10506,PG67364_text,A Likely Story,"Knight, Damon",1922.0,2002.0,['en'],301,"{'Short stories', 'Science fiction -- Authorship -- Fiction', 'Science fiction', 'Inventions -- Fiction'}",damon,M,1972,848,13,203,216,15.615384615384615,2.7482566215802504
10507,10507,10507,PG67366_text,The Cap and Gown,"Brown, Charles Reynolds",1862.0,1950.0,['en'],53,"{'Universities and colleges -- Sermons', 'Students -- Religious life'}",charles,M,1912,3527,54,870,924,16.11111111111111,2.779509165084355
10508,10508,10508,PG67367_text,"The Importance of Marking Historic Spots, an Address","Shoemaker, Henry W.",1880.0,1958.0,['en'],45,"{'Historical markers', 'Historic sites -- Pennsylvania'}",henry,M,1930,91,5,4,9,0.8,-0.22314355131420968
10509,10509,10509,PG67369_text,Hadrian the Seventh,"Rolfe, Frederick",1860.0,1913.0,['en'],135,"{'Eccentrics and eccentricities -- Fiction', 'Popes -- Fiction', 'Authors -- Fiction', 'Humorous stories'}",frederick,M,1910,14542,512,4367,4879,8.529296875,2.1435069284460533
10510,10510,10510,PG67370_text,From Missouri,"Grey, Zane",1872.0,1939.0,['en'],241,"{'Man-woman relationships -- Fiction', 'Western stories', 'Women teachers -- Fiction', 'Ranch life -- Fiction', 'Cowboys -- Fiction'}",zane,M,1922,1676,398,360,758,0.9045226130653267,-0.10034797383428198
10511,10511,10511,PG67372_text,Ninth Avenue,"Bodenheim, Maxwell",1893.0,1954.0,['en'],133,"{'Man-woman relationships -- Fiction', 'Poor families -- Fiction', 'New York (N.Y.) -- Social life and customs -- 20th century -- Fiction', 'Young women -- Fiction', 'Race relations -- Fiction', 'Mate selection -- Fiction'}",maxwell,M,1943,10799,2496,2107,4603,0.8441506410256411,-0.1694243156851292
10512,10512,10512,PG67373_text,The Worst Joke in the World,"Holding, Elisabeth Sanxay",1889.0,1955.0,['en'],172,"{'United States -- Social life and customs -- 20th century -- Fiction', 'Mothers-in-law -- Fiction', 'Families -- Fiction'}",elisabeth,F,1939,1313,574,218,792,0.3797909407665505,-0.9681343335304775
10513,10513,10513,PG67374_text,"Caleb Conover, Railroader","Terhune, Albert Payson",1872.0,1942.0,['en'],79,"{'West (U.S.) -- Fiction', 'Political fiction', 'American fiction -- 20th century', 'Railroad stories'}",albert,M,1922,8825,417,2164,2581,5.189448441247002,1.6466274181675706
10514,10514,10514,PG67376_text,That's Not Love,"Holding, Elisabeth Sanxay",1889.0,1955.0,['en'],157,"{'Country homes -- Fiction', 'Man-woman relationships -- Fiction'}",elisabeth,F,1939,1949,643,489,1132,0.76049766718507,-0.27378223476274743
10515,10515,10515,PG67377_text,White Mountain Trails: Tales of the Trails to the Summit of Mount Washington and other Summits of the White Hills,"Packard, Winthrop",1862.0,1943.0,['en'],84,{'White Mountains (N.H. and Me.)'},winthrop,M,1912,3679,16,358,374,22.375,3.107944264160919
10516,10516,10516,PG67383_text,Little Foxes,"Stowe, Harriet Beecher",1811.0,1896.0,['en'],130,{'Conduct of life'},harriet,F,1861,5157,724,761,1485,1.0511049723756907,0.04984196547596953
10517,10517,10517,PG67385_text,Spitzbögen,"Kolb, Annette",1870.0,1967.0,['en'],66,"{'Kolb, Annette, 1870-1967 -- Travel -- Italy'}",annette,F,1920,76,10,1,11,0.1,-2.3025850929940455
10518,10518,10518,PG67386_text,A Preliminary Dissertation on the Mechanisms of the Heavens,"Somerville, Mary",1780.0,1872.0,['en'],53,{'Celestial mechanics'},mary,F,1830,1165,61,102,163,1.6721311475409837,0.5140989491109599
10519,10519,10519,PG67388_text,The Mystics of Islam,"Nicholson, Reynold Alleyne",1868.0,1945.0,['en'],188,"{'Mysticism -- Islam', 'Sufism', 'Philosophy, Arab'}",reynold,M,1918,3380,19,1089,1108,57.31578947368421,4.04857614376652
10520,10520,10520,PG67389_text,"Lives of the Founders of the British Museum, Part 1 of 2: With Notices of Its Chief Augmentors and Other Benefactors, 1570-1870.","Edwards, Edward",1812.0,1886.0,['en'],69,"{'British Museum', 'Book collectors -- Great Britain'}",edward,M,1862,8077,146,3422,3568,23.438356164383563,3.1543738327438025
10521,10521,10521,PG67390_text,"Lives of the Founders of the British Museum, Part 2 of 2: With Notices of Its Chief Augmentors and Other Benefactors, 1570-1870.","Edwards, Edward",1812.0,1886.0,['en'],44,"{'Book collectors -- Great Britain', 'British Museum'}",edward,M,1862,5749,38,2286,2324,60.1578947368421,4.09697268462837
10522,10522,10522,PG67395_text,"Lincoln, the American","Lowden, Frank O. (Frank Orren)",1861.0,1943.0,['en'],102,"{'Lincoln, Abraham, 1809-1865'}",frank,M,1911,169,1,59,59,59.0,4.07753744390572
10523,10523,10523,PG67396_text,Determination of the Atomic Weight of Cadmium and the Preparation of Certain of Its Sub-Compounds,"Jones, Harry C. (Harry Clary)",1865.0,1916.0,['en'],42,"{'Cadmium', 'Atomic weights', 'Thesis (Ph. D.)'}",harry,M,1915,213,1,26,26,26.0,3.258096538021482
10524,10524,10524,PG67397_text,The Rockspur Eleven: A Fine Football Story for Boys,"Standish, Burt L.",1866.0,1945.0,['en'],100,"{'Forgery -- Juvenile fiction', 'Students -- Juvenile fiction', 'Guilt -- Juvenile fiction', 'Friendship -- Juvenile fiction', 'Temptation -- Juvenile fiction', 'Animal welfare -- Juvenile fiction', 'Football -- Juvenile fiction', 'Temper -- Juvenile fiction', 'Conduct of life -- Juvenile fiction', 'Youth -- Conduct of life -- Juvenile fiction'}",burt,M,1916,9809,155,3326,3481,21.45806451612903,3.0661005428336265
10525,10525,10525,PG67401_text,Forest Scenes in Norway and Sweden: Being Extracts from the Journal of a Fisherman,"Newland, Henry",1804.0,1860.0,['en'],94,"{'Fishing -- Scandinavia', 'Scandinavia -- Description and travel'}",henry,M,1854,14442,651,3131,3782,4.809523809523809,1.5705980791178364
10526,10526,10526,PG67403_text,The Stuff of Manhood: Some Needed Notes in American Character,"Speer, Robert E. (Robert Elliott)",1867.0,1947.0,['en'],134,"{'Conduct of life', 'Moral education', 'Christian life', 'Character'}",robert,M,1917,5397,76,1382,1458,18.18421052631579,2.900553664041284
10527,10527,10527,PG67404_text,"Cavalry Curt; Or, The Wizard Scout of the Army","Browne, George Waldo",1851.0,1930.0,['en'],82,"{'United States -- History -- Civil War, 1861-1865 -- Fiction', 'Dime novels'}",george,M,1901,3338,413,872,1285,2.11138014527845,0.7473418309479468
10528,10528,10528,PG67405_text,Woman in the golden ages,"Mason, Amelia Gere",1831.0,1923.0,['en'],206,{'Women -- History'},amelia,F,1881,9131,2662,1077,3739,0.40458302028549964,-0.9048983217986682
10529,10529,10529,PG67406_text,The Husband’s Story: A Novel,"Phillips, David Graham",1867.0,1911.0,['en'],214,"{'New York (N.Y.) -- Social life and customs -- 20th century -- Fiction', 'Husband and wife -- Fiction'}",david,M,1917,20351,3663,1589,5252,0.4337974337974338,-0.8351775962420984
10530,10530,10530,PG67410_text,"Our Winnie, and The Little Match Girl","Everett-Green, Evelyn",1856.0,1932.0,['en'],80,{'Girls -- Conduct of life -- Juvenile fiction'},evelyn,F,1906,5422,1478,456,1934,0.3085250338294993,-1.175952291993761
10531,10531,10531,PG67411_text,Blotted Out,"Holding, Elisabeth Sanxay",1889.0,1955.0,['en'],187,"{'Man-woman relationships -- Fiction', 'Mystery fiction', 'Young men -- Fiction'}",elisabeth,F,1939,5847,818,2305,3123,2.817848410757946,1.0359736188280018
10532,10532,10532,PG67412_text,The Corsican Lovers,"Pidgin, Charles Felton",1844.0,1923.0,['en'],151,{'Corsica (France) -- Fiction'},charles,M,1894,15901,2007,3960,5967,1.9730941704035874,0.6796029554521881
10533,10533,10533,PG67413_text,"Ecclesiastical History of England, The Church of the Restoration, Vol. 2 of 2","Stoughton, John",1807.0,1897.0,['en'],75,{'Great Britain -- Church history'},john,M,1857,12391,315,4678,4993,14.850793650793651,2.6980533083184914
10534,10534,10534,PG67421_text,Grist,"Leinster, Murray",1896.0,1975.0,['en'],224,"{'Short stories', 'Murder -- Investigation -- Fiction', 'Gold mines and mining -- Alaska -- Fiction', 'Dogs -- Fiction'}",murray,M,1946,751,16,460,476,28.75,3.3586377672433594
10535,10535,10535,PG67425_text,"Knightly Legends of Wales; or, The Boy's Mabinogion: Being the Earliest Welsh Tales of King Arthur in the Famous Red Book of Hergest","Lanier, Sidney",1842.0,1881.0,['en'],146,"{'Tales -- Wales -- Adaptations', 'Arthurian romances -- Adaptations', 'Arthur, King -- Legends', 'Knights and knighthood -- Folklore', 'Folklore -- Wales'}",sidney,M,1892,12828,947,4493,5440,4.7444561774023235,1.5569768158840818
10536,10536,10536,PG67428_text,Type and Presses in America: A Brief Historical Sketch of the Development of Type Casting and Press Building in the United States,"Hamilton, Frederick W. (Frederick William)",1860.0,1940.0,['en'],82,"{'Type and type-founding -- United States -- History', 'Printing presses'}",frederick,M,1910,658,7,233,240,33.285714285714285,3.505128304510387
10537,10537,10537,PG67429_text,The Thing Beyond Reason,"Holding, Elisabeth Sanxay",1889.0,1955.0,['en'],253,"{'Missing persons -- Fiction', 'Young women -- Fiction', 'Mystery fiction', 'Man-woman relationships -- Fiction'}",elisabeth,F,1939,7576,2469,1175,3644,0.47590117456460107,-0.7425450627669201
10538,10538,10538,PG67430_text,Cricket,"Timlow, Elizabeth Weston",1861.0,1931.0,['en'],160,"{'Friendship -- Juvenile fiction', 'Brothers and sisters -- Juvenile fiction', 'Fourth of July -- Juvenile fiction', 'Conduct of life -- Juvenile fiction', 'Kittens -- Juvenile fiction', 'Family -- Juvenile fiction', 'Youth -- Conduct of life -- Juvenile fiction'}",elizabeth,F,1911,6935,1449,767,2216,0.5293305728088337,-0.6361421409534261
10539,10539,10539,PG67432_text,An Experiment in Altruism,"Sherwood, Margaret Pollock",1864.0,1955.0,['en'],66,{'Social settlements -- Fiction'},margaret,F,1914,4609,578,753,1331,1.3027681660899655,0.26449135912751615
10540,10540,10540,PG67433_text,Dixie Kitten,"Tappan, Eva March",1854.0,1930.0,['en'],122,{'Cats -- Juvenile fiction'},eva,F,1904,1567,853,42,895,0.0492379835873388,-3.011089929208311
10541,10541,10541,PG67435_text,"The honey-bee: its nature, homes and products","Harris, William Hetherington",1835.0,,['en'],109,"{'Bee culture', 'Bees'}",william,M,1885,3342,311,209,520,0.6720257234726688,-0.3974586602144232
10542,10542,10542,PG67436_text,Autumn Leaves,"Barton, Ardelia Maria Cotton",1843.0,,['en'],126,{'American poetry'},ardelia,F,1893,2888,134,207,341,1.544776119402985,0.4348789933144577
10543,10543,10543,PG67437_text,Dr. Paull’s Theory: A Romance,"Diehl, Alice M. (Alice Mangold)",1844.0,1912.0,['en'],100,"{'Physicians -- Fiction', 'Man-woman relationships -- Fiction', 'Reincarnation -- Fiction', 'England -- Fiction'}",alice,F,1894,11555,1676,3235,4911,1.9301909307875895,0.6576189258929727
10544,10544,10544,PG67438_text,A United States Midshipman in the Philippines,"Stirling, Yates",1872.0,1948.0,['en'],126,"{'Philippines -- Juvenile fiction', 'United States. Navy -- Juvenile fiction'}",yates,M,1922,7426,479,3023,3502,6.311064718162839,1.842304397368543
10545,10545,10545,PG67441_text,An Indian Ass,"Acton, Harold",1904.0,1994.0,['en'],155,{'English poetry -- 20th century'},harold,M,1954,830,49,144,193,2.938775510204082,1.077993001465374
10546,10546,10546,PG67445_text,The Young Ice Whalers,"Packard, Winthrop",1862.0,1943.0,['en'],114,"{'Whaling -- Juvenile fiction', 'Inuit -- Juvenile fiction', 'Arctic regions -- Juvenile fiction'}",winthrop,M,1912,8142,265,2259,2524,8.524528301886793,2.142947690481781
10547,10547,10547,PG67449_text,"De Camp Genealogy: Laurent De Camp of New Utrecht, N.Y., 1664, and his descendants","Morrison, George Austin",1864.0,1916.0,['en'],52,"{'DeCamp family', 'New Utrecht (New York, N.Y.) -- Genealogy', 'DeCamp, Laurent, approximately 1645-'}",george,M,1914,679,47,398,445,8.46808510638298,2.1363044035743792
10548,10548,10548,PG67454_text,Rich Men’s Children,"Bonner, Geraldine",1870.0,1930.0,['en'],302,"{'Rich people -- Fiction', 'Romance fiction', 'California -- Fiction', 'San Francisco (Calif.) -- Fiction', 'Husband and wife -- Fiction', 'Bigamy -- Fiction'}",geraldine,F,1920,16358,4691,3713,8404,0.791515668301002,-0.2338056041513779
10549,10549,10549,PG67455_text,Rebuttal,"Curtis, Betsy",1917.0,2002.0,['en'],324,"{'Priests -- Fiction', 'Short stories', 'Space travelers -- Fiction', 'Physicians -- Fiction', 'Diseases -- Fiction', 'Christian life -- Fiction', 'Science fiction', 'Star of Bethlehem -- Fiction'}",betsy,F,1967,482,12,79,91,6.583333333333333,1.8845412026790211
10550,10550,10550,PG67457_text,Death in Transit,"Sohl, Jerry",1913.0,2002.0,['en'],348,"{'Man-woman relationships -- Fiction', 'Loneliness -- Fiction', 'Space ships -- Fiction', 'Short stories', 'Widowers -- Fiction', 'Science fiction', 'Interstellar travel -- Fiction'}",jerry,M,1963,1034,225,361,586,1.6044444444444443,0.47277755612846073
10551,10551,10551,PG67458_text,"The Reign of William Rufus and the Accession of Henry the First, Volume 1 (of 2)","Freeman, Edward A. (Edward Augustus)",1823.0,1892.0,['en'],192,"{'Great Britain -- History -- Norman period, 1066-1154', 'Henry I, King of England, 1068-1135', 'Great Britain -- History -- William II, Rufus, 1087-1100', 'Normans -- Great Britain', 'William II, King of England, 1056?-1100', 'Great Britain -- History -- Henry I, 1100-1135'}",edward,M,1873,15712,108,7714,7822,71.42592592592592,4.268660911643954
10552,10552,10552,PG67459_text,"The Reign of William Rufus and the Accession of Henry the First, Volume 2 (of 2)","Freeman, Edward A. (Edward Augustus)",1823.0,1892.0,['en'],92,"{'Great Britain -- History -- Norman period, 1066-1154', 'Henry I, King of England, 1068-1135', 'Great Britain -- History -- William II, Rufus, 1087-1100', 'Normans -- Great Britain', 'William II, King of England, 1056?-1100', 'Great Britain -- History -- Henry I, 1100-1135'}",edward,M,1873,16967,583,8056,8639,13.818181818181818,2.625985248047906
10553,10553,10553,PG67460_text,"The Sin of Monsieur Antoine, Volume 1 (of 2)","Sand, George",1804.0,1876.0,['en'],138,{'French fiction -- 19th century'},george,M,1854,14524,911,3783,4694,4.15257958287596,1.423729727373071
10554,10554,10554,PG67461_text,"The Sin of Monsieur Antoine, Volume 2 (of 2) and Leone Leoni","Sand, George",1804.0,1876.0,['en'],115,{'French fiction -- 19th century'},george,M,1854,18340,1444,3853,5297,2.668282548476454,0.981435025173386
10555,10555,10555,PG67463_text,"A Vision of the Future, Based on the Application of Ethical Principles","Clapperton, Jane Hume",1832.0,1914.0,['en'],162,"{'Ethics, Evolutionary', 'Social evolution'}",jane,F,1882,4068,224,620,844,2.767857142857143,1.0180734261840974
10556,10556,10556,PG67471_text,The Invention of Typography: A Brief Sketch of the Invention of Printing and How it Came About,"Hamilton, Frederick W. (Frederick William)",1860.0,1940.0,['en'],196,{'Printing -- History -- Origin and antecedents'},frederick,M,1910,783,1,158,159,158.0,5.062595033026967
10557,10557,10557,PG67472_text,How to Pick a Mate: The Guide to a Happy Marriage,"Packard, Vance",1914.0,1996.0,['en'],378,{'Marriage'},vance,M,1964,5730,610,848,1458,1.3901639344262295,0.32942167862454613
10558,10558,10558,PG67476_text,"The Automaton Ear, and Other Sketches","McLandburgh, Florence",1850.0,1934.0,['en'],182,"{'American fiction -- 19th century', 'Short stories, American'}",florence,F,1900,7797,968,2049,3017,2.1167355371900825,0.7498750609623226
10559,10559,10559,PG67478_text,A United States Midshipman in China,"Stirling, Yates",1872.0,1948.0,['en'],208,"{'United States. Navy -- Juvenile fiction', 'China -- Juvenile fiction'}",yates,M,1922,5842,68,2462,2530,36.205882352941174,3.589221601568292
10560,10560,10560,PG67482_text,A Handbook of Cookery for a Small House,"Conrad, Jessie",1873.0,1936.0,['en'],589,"{'Cookbooks', 'Cooking, English'}",jessie,F,1923,785,6,2,8,0.3333333333333333,-1.0986122886681098
10561,10561,10561,PG67483_text,The Life and Work of William Tindale,"Cooper, William Barrett",1857.0,,['en'],158,"{'Tyndale, William, -1536', 'Clergy -- England -- Biography'}",william,M,1907,871,13,343,356,26.384615384615383,3.272781089704403
10562,10562,10562,PG67484_text,A United States Midshipman in Japan,"Stirling, Yates",1872.0,1948.0,['en'],197,"{'Japan -- Juvenile fiction', 'United States. Navy -- Juvenile fiction'}",yates,M,1922,8054,281,2686,2967,9.558718861209965,2.257453707749437
10563,10563,10563,PG67485_text,The Little Fig-tree Stories,"Foote, Mary Hallock",1847.0,1938.0,['en'],233,"{'Grandfathers -- Juvenile fiction', ""Children's stories"", 'Children -- Conduct of life -- Juvenile fiction', 'Conduct of life -- Juvenile fiction', 'Parent and child -- Juvenile fiction'}",mary,F,1897,2616,236,645,881,2.733050847457627,1.0054185117701624
10564,10564,10564,PG67486_text,Life of Christ,"Papini, Giovanni",1881.0,1956.0,['en'],351,{'Jesus Christ -- Biography'},giovanni,M,1931,16224,479,6513,6992,13.597077244258873,2.6098548611354864
10565,10565,10565,PG67487_text,The Stilled Patter,"Gunn, James E.",1923.0,2020.0,['en'],397,"{'Sex role -- Fiction', 'Short stories', 'Contraception -- Fiction', 'Science fiction', 'Child rearing -- Fiction', 'Apocalyptic fiction'}",james,M,1973,246,3,20,23,6.666666666666667,1.8971199848858815
10566,10566,10566,PG67489_text,The Wreck of the Mail Steamer,"Grenfell, Wilfred Thomason, Sir",1865.0,1940.0,['en'],165,"{'Short stories', 'Newfoundland and Labrador -- Juvenile fiction', 'Sea stories', 'Shipwrecks -- Juvenile fiction'}",wilfred,M,1915,403,27,43,70,1.5925925925925926,0.4653632496892333
10567,10567,10567,PG67490_text,"The old frontier: Te Awamutu, the story of the Waipa Valley: The missionary, the soldier, the pioneer farmer, early colonization, the war in Waikato, life on the Maori border and later-day settlement","Cowan, James",1870.0,1943.0,['en'],68,"{'Te Awamutu (N.Z.) -- History', 'Waipa District (N.Z.) -- History'}",james,M,1920,2483,68,562,630,8.264705882352942,2.1119941447175843
10568,10568,10568,PG67493_text,Tales of the Air Mail Pilots,"McConnell, Burt M. (Burt Morton)",1888.0,1960.0,['en'],351,"{'Air mail service -- United States', 'Air pilots'}",burt,M,1938,531,3,209,212,69.66666666666667,4.243721963296702
10569,10569,10569,PG67494_text,Blackboard Sketching,"Whitney, Frederick",1858.0,1949.0,['en'],330,{'Blackboard drawing'},frederick,M,1908,120,4,1,5,0.25,-1.3862943611198906
10570,10570,10570,PG67497_text,The Fool,"Mason, David",1924.0,1974.0,['en'],576,"{'Human-alien encounters -- Fiction', 'Short stories', 'Religion -- Fiction', 'Life on other planets -- Fiction', 'Science fiction'}",david,M,1974,335,4,85,89,21.25,3.056356895370426
10571,10571,10571,PG67501_text,Adolescence,"Paget, Stephen",1855.0,1926.0,['en'],366,"{'Sex instruction', 'Adolescence'}",stephen,M,1905,709,9,47,56,5.222222222222222,1.6529230243738393
10572,10572,10572,PG67502_text,Africa and the American Flag,"Foote, Andrew H. (Andrew Hull)",1806.0,1863.0,['en'],261,"{'Slave trade -- Africa, West', 'Liberia -- History -- 1847-1944', 'Africa, West -- Description and travel'}",andrew,M,1856,4423,417,1052,1469,2.5227817745803356,0.9253621714988537
10573,10573,10573,PG67503_text,Parts of Speech: Essays on English,"Matthews, Brander",1852.0,1929.0,['en'],406,"{'Americanisms', 'Spelling reform', 'English language'}",brander,M,1902,5187,79,693,772,8.772151898734178,2.1715821467228817
10574,10574,10574,PG67504_text,"A Woman's Quest: The life of Marie E. Zakrzewska, M.D.","Zakrzewska, Marie E. (Marie Elizabeth)",1829.0,1902.0,['en'],293,"{'Zakrzewska, Marie E. (Marie Elizabeth), 1829-1902', 'Women physicians -- United States -- Biography'}",marie,F,1879,12563,1814,831,2645,0.45810363836824697,-0.7806598358196337
10575,10575,10575,PG67505_text,"The Life of Clara Barton, Founder of the American Red Cross (Vol. 1 of 2)","Barton, William E. (William Eleazar)",1861.0,1930.0,['en'],251,"{'American National Red Cross -- Biography', 'Barton, Clara, 1821-1912', 'Nurses -- United States -- Biography'}",william,M,1911,13163,3027,1602,4629,0.5292368681863231,-0.636319181393414
10576,10576,10576,PG67507_text,Cheating the Junk-Pile: The Purchase and Maintenance of Household Equipments,"Peyser, Ethel R. (Ethel Rose)",1887.0,1961.0,['en'],811,"{'Kitchen utensils', 'Household appliances', 'Home economics', 'Kitchen appliances'}",ethel,F,1937,5512,109,119,228,1.091743119266055,0.0877756108823856
