,Unnamed: 0,id,title,author,authoryearofbirth,authoryearofdeath,language,downloads,subjects,name,gender,publish_date
128,128,PG12278_text,Confessions of a Young Man,"Moore, George",1852.0,1933.0,['en'],81,"{'Paris (France) -- Intellectual life', 'Moore, George, 1852-1933'}",george,M,1902
129,129,PG1227_text,The Expression of the Emotions in Man and Animals,"Darwin, Charles",1809.0,1882.0,['en'],549,"{'Emotions', 'Instinct', 'Psychology, Comparative', 'Expression'}",charles,M,1859
130,130,PG1228_text,"On the Origin of Species By Means of Natural Selection: Or, the Preservation of Favoured Races in the Struggle for Life","Darwin, Charles",1809.0,1882.0,['en'],2603,"{'Natural selection', 'Evolution (Biology)'}",charles,M,1859
131,131,PG12296_text,"Camps and Trails in China: A Narrative of Exploration, Adventure, and Sport in Little-Known China","Andrews, Yvette Borup",1891.0,1959.0,['en'],106,"{'Natural history -- China -- Yunnan Sheng', 'Heller, Edmund, 1875-1939', 'Hunting -- China -- Yunnan Sheng', 'Andrews, Yvette Borup', 'Yunnan Sheng (China) -- Description and travel', 'Andrews, Roy Chapman, 1884-1960', 'Zoology -- China -- Yunnan Sheng', 'Asiatic Zoölogical Expedition (1916-1917)', 'China -- Description and travel', 'China -- Social life and customs -- 1912-1949'}",yvette,F,1941
132,132,PG122_text,The Return of the Native,"Hardy, Thomas",1840.0,1928.0,['en'],593,"{'Didactic fiction', 'Adultery -- Fiction', 'Love stories', 'Mothers and sons -- Fiction', 'Heathlands -- Fiction', 'Wessex (England) -- Fiction', 'Mate selection -- Fiction', 'People with visual disabilities -- Fiction'}",thomas,M,1890
133,133,PG12300_text,The True George Washington [10th Ed.],"Ford, Paul Leicester",1865.0,1902.0,['en'],11,"{'Washington, George, 1732-1799', 'Generals -- United States -- Biography', 'Presidents -- United States -- Biography'}",paul,M,1915
134,134,PG1231_text,On the Track,"Lawson, Henry",1867.0,1922.0,['en'],24,"{'Short stories, Australian', 'Australia -- Fiction'}",henry,M,1917
135,135,PG12330_text,A Volunteer Poilu,"Beston, Henry",1888.0,1968.0,['en'],6,"{'World War, 1914-1918 -- Personal narratives'}",henry,M,1938
136,136,PG12345_text,"Friday, the Thirteenth: A Novel","Lawson, Thomas William",1857.0,1925.0,['en'],112,"{'Banks and banking, American -- Fiction', 'Stock exchanges -- United States -- Fiction', 'Banks and banking, International -- Fiction', 'National banks (United States) -- Fiction', 'Financial crises -- Fiction'}",thomas,M,1907
137,137,PG12354_text,Pink and White Tyranny: A Society Novel,"Stowe, Harriet Beecher",1811.0,1896.0,['en'],45,"{'Married people -- Fiction', 'New England -- Fiction'}",harriet,F,1861
138,138,PG1236_text,First Across the Continent: The Story of the Exploring Expedition of Lewis and Clark in 1804-5-6,"Brooks, Noah",1830.0,1903.0,['en'],24,"{'West (U.S.) -- Description and travel', 'United States -- Discovery and exploration', 'Lewis and Clark Expedition (1804-1806)'}",noah,M,1880
139,139,PG1237_text,Father Goriot,"Balzac, Honoré de",1799.0,1850.0,['en'],701,"{'Paris (France) -- Fiction', 'Fathers and daughters -- Fiction', 'Older men -- Fiction', 'France -- History -- Louis XVIII, 1814-1824 -- Fiction', 'French fiction -- Translations into English'}",honor,F,1849
140,140,PG12389_text,Sappho: One Hundred Lyrics,"Carman, Bliss",1861.0,1929.0,['en'],226,"{'Women poets -- Poetry', 'Sappho -- Poetry', 'Women -- Greece -- Poetry'}",bliss,F,1911
141,141,PG12391_text,Poems,"Stoddard, Elizabeth",1823.0,1902.0,['en'],8,{'Poetry'},elizabeth,F,1873
142,142,PG12416_text,As Seen By Me,"Bell, Lilian",1867.0,1929.0,['en'],27,"{'Europe -- Description and travel', 'Egypt -- Description and travel'}",lilian,F,1917
143,143,PG1242_text,Unconscious Comedians,"Balzac, Honoré de",1799.0,1850.0,['en'],44,{'French fiction -- Translations into English'},honor,F,1849
144,144,PG12441_text,The House of a Thousand Candles,"Nicholson, Meredith",1866.0,1947.0,['en'],42,"{'Indiana -- Fiction', 'Inheritance and succession -- Fiction', 'Mystery and detective stories'}",meredith,F,1916
145,145,PG12445_text,"The Water-Witch; Or, the Skimmer of the Seas: A Tale","Cooper, James Fenimore",1789.0,1851.0,['en'],70,{'Sea stories'},james,M,1839
146,146,PG1245_text,Night and Day,"Woolf, Virginia",1882.0,1941.0,['en'],490,"{'Biographers -- Fiction', 'Love stories', 'Young women -- Fiction', 'London (England) -- Fiction', 'Poets -- Family relationships -- Fiction', 'Mothers and daughters -- Fiction', 'Triangles (Interpersonal relations) -- Fiction', 'Domestic fiction'}",virginia,F,1932
147,147,PG1250_text,Anthem,"Rand, Ayn",1905.0,1982.0,['en'],6751,"{'Individuality -- Fiction', 'Time travel -- Fiction', 'Men -- Psychology -- Fiction', 'Love stories', 'Psychological fiction', 'Science fiction'}",ayn,F,1955
148,148,PG1253_text,A Simple Soul,"Flaubert, Gustave",1821.0,1880.0,['en'],557,{'Fiction'},gustave,M,1871
149,149,PG12555_text,The Tragedy of the Korosko,"Doyle, Arthur Conan",1859.0,1930.0,['en'],140,"{'Hostages -- Fiction', 'Egypt -- Social life and customs -- 19th century -- Fiction', 'East and West -- Fiction'}",arthur,M,1909
150,150,PG12569_text,Through the Mackenzie Basin: A Narrative of the Athabasca and Peace River Treaty Expedition of 1899,"Mair, Charles",1838.0,1927.0,['en'],22,"{'Indians of North America -- Canada -- Treaties', 'Mammals -- Northwest, Canadian', 'Athabasca and Peace River treaty expedition, 1899', 'Birds -- Northwest, Canadian', 'Alberta -- Description and travel'}",charles,M,1888
151,151,PG1257_text,The Three Musketeers,"Dumas, Alexandre",1802.0,1870.0,['en'],2806,"{'Swordsmen -- Fiction', 'France -- History -- Louis XIII, 1610-1643 -- Fiction', 'Historical fiction', 'Adventure and adventurers -- Fiction'}",alexandre,M,1852
152,152,PG1258_text,Ten Years Later,"Dumas, Alexandre",1802.0,1870.0,['en'],170,"{'France -- History -- Louis XIV, 1643-1715 -- Fiction'}",alexandre,M,1852
153,153,PG1259_text,Twenty Years After,"Dumas, Alexandre",1802.0,1870.0,['en'],513,"{'France -- History -- Louis XIV, 1643-1715 -- Fiction'}",alexandre,M,1852
154,154,PG125_text,A Girl of the Limberlost,"Stratton-Porter, Gene",1863.0,1924.0,['en'],357,"{'Conflict of generations -- Fiction', 'Didactic fiction', 'Indiana -- Fiction', 'Bildungsromans', 'Swamps -- Fiction', 'Mothers and daughters -- Fiction', 'Girls -- Fiction', 'Moths -- Fiction', 'Domestic fiction'}",gene,M,1913
155,155,PG1260_text,Jane Eyre: An Autobiography,"Brontë, Charlotte",1816.0,1855.0,['en'],17313,"{'Country homes -- Fiction', 'Bildungsromans', 'Mentally ill women -- Fiction', 'Love stories', 'Young women -- Fiction', 'Charity-schools -- Fiction', 'England -- Fiction', 'Governesses -- Fiction', 'Fathers and daughters -- Fiction', 'Married people -- Fiction', 'Orphans -- Fiction'}",charlotte,F,1866
156,156,PG1262_text,The Heritage of the Desert: A Novel,"Grey, Zane",1872.0,1939.0,['en'],87,"{'Utah -- Fiction', 'Mormons -- Fiction', 'Deserts -- Fiction', 'Western stories'}",zane,M,1922
157,157,PG1263_text,The Glimpses of the Moon,"Wharton, Edith",1862.0,1937.0,['en'],113,"{'Europe -- Fiction', 'Marriage -- Fiction', 'Love stories', 'Married people -- Fiction', 'Socialites -- Fiction', 'Americans -- Europe -- Fiction'}",edith,F,1912
158,158,PG1266_text,Lavender and Old Lace,"Reed, Myrtle",1874.0,1911.0,['en'],35,"{'American fiction -- 20th century', 'Love stories'}",myrtle,F,1924
159,159,PG1267_text,Kai Lung's Golden Hours,"Bramah, Ernest",1867.0,1942.0,['en'],62,"{'Fantasy fiction', 'Kai Lung (Fictitious character) -- Fiction'}",ernest,M,1917
160,160,PG1268_text,The Mysterious Island,"Verne, Jules",1828.0,1905.0,['en'],1362,"{'Adventure stories', 'Castaways -- Fiction', 'Science fiction', 'Islands of the Pacific -- Fiction'}",jules,M,1878
161,161,PG1274_text,"Martin Hyde, the Duke's Messenger","Masefield, John",1878.0,1967.0,['en'],24,"{'Monmouth, James Scott, Duke of, 1649-1685 -- Fiction'}",john,M,1928
162,162,PG1275_text,"Alexandria and Her Schools: Four Lectures Delivered at the Philosophical Institution, Edinburgh","Kingsley, Charles",1819.0,1875.0,['en'],39,{'Alexandrian school'},charles,M,1869
163,163,PG1277_text,Melmoth Reconciled,"Balzac, Honoré de",1799.0,1850.0,['en'],34,{'French fiction -- Translations into English'},honor,F,1849
164,164,PG1278_text,Penelope's English Experiences: Being Extracts from the Commonplace Book of Penelope Hamilton,"Wiggin, Kate Douglas Smith",1856.0,1923.0,['en'],26,"{'England -- Social life and customs -- 19th century -- Fiction', 'Americans -- England -- Fiction'}",kate,F,1906
165,165,PG1280_text,Spoon River Anthology,"Masters, Edgar Lee",1868.0,1950.0,['en'],1630,{'American poetry'},edgar,M,1918
166,166,PG12820_text,The Case for India,"Besant, Annie",1847.0,1933.0,['en'],32,"{'India -- History -- British occupation, 1765-1947', 'India -- Politics and government -- 1765-1947'}",annie,F,1897
167,167,PG12835_text,'Lena Rivers,"Holmes, Mary Jane",1825.0,1907.0,['en'],16,{'American fiction'},mary,F,1875
168,168,PG12855_text,Elizabethan Sea-Dogs: A Chronicle of Drake and His Companions,"Wood, William",1864.0,1947.0,['en'],50,"{'Great Britain -- History -- Elizabeth, 1558-1603', 'Great Britain -- History, Naval -- Tudors, 1485-1603', 'Drake, Francis, approximately 1540-1596 -- Friends and associates'}",william,M,1914
169,169,PG1285_text,"The Water Goats, and Other Troubles","Butler, Ellis Parker",1869.0,1937.0,['en'],21,"{'Fiction', 'Short stories, American', 'Humorous stories'}",ellis,M,1919
170,170,PG12885_text,"Bundling; Its Origin, Progress and Decline in America","Stiles, Henry Reed",1832.0,1909.0,['en'],24,"{'Bundling (Courtship)', 'New England -- Social life and customs'}",henry,M,1882
171,171,PG1288_text,Dream Days,"Grahame, Kenneth",1859.0,1932.0,['en'],63,"{'Brothers and sisters -- Fiction', 'Country life -- Fiction', 'England -- Fiction'}",kenneth,M,1909
172,172,PG1289_text,Three Ghost Stories,"Dickens, Charles",1812.0,1870.0,['en'],822,"{'Ghost stories', 'English fiction'}",charles,M,1862
173,173,PG12904_text,Light,"Barbusse, Henri",1873.0,1935.0,['en'],12,"{'French fiction -- 20th century', 'World War, 1914-1918 -- Fiction'}",henri,M,1923
174,174,PG1290_text,Salammbo,"Flaubert, Gustave",1821.0,1880.0,['en'],239,"{'Carthage (Extinct city) -- History -- Fiction', 'Historical fiction'}",gustave,M,1871
175,175,PG1291_text,Herodias,"Flaubert, Gustave",1821.0,1880.0,['en'],107,"{'Salome (Biblical figure) -- Fiction', 'Herodias -- Fiction'}",gustave,M,1871
176,176,PG1293_text,Sesame and Lilies,"Ruskin, John",1819.0,1900.0,['en'],307,"{'Books and reading -- Great Britain', 'Conduct of life', 'Social problems', 'Women'}",john,M,1869
177,177,PG1294_text,The Firm of Nucingen,"Balzac, Honoré de",1799.0,1850.0,['en'],37,{'French fiction -- Translations into English'},honor,F,1849
178,178,PG12977_text,Black Beetles in Amber,"Bierce, Ambrose",1842.0,1913.0,['en'],53,{'Poetry'},ambrose,M,1892
179,179,PG1297_text,The Iron Puddler: My Life in the Rolling Mills and What Came of It,"Davis, James J. (James John)",1873.0,1947.0,['en'],36,"{'Labor unions -- United States', 'Davis, James J. (James John), 1873-1947', 'Blue collar workers -- United States -- Biography'}",james,M,1923
180,180,PG1298_text,The Virginian: A Horseman of the Plains,"Wister, Owen",1860.0,1938.0,['en'],476,"{'Wyoming -- Fiction', 'Western stories', 'Cattle stealing -- Fiction', 'Vigilantes -- Fiction', 'Cowboys -- Fiction'}",owen,M,1910
181,181,PG13001_text,Four Months Among the Gold-Finders in Alta California: Being the Diary of an Expedition From San Francisco to the Gold Districts,"Vizetelly, Henry",1820.0,1894.0,['en'],5,"{'Gold mines and mining -- Fiction', 'California -- Fiction'}",henry,M,1870
182,182,PG1300_text,Riders of the Purple Sage,"Grey, Zane",1872.0,1939.0,['en'],496,"{'Western stories', 'Polygamy -- Fiction', 'Women ranchers -- Fiction', 'Utah -- Fiction', 'Mormon women -- Fiction'}",zane,M,1922
183,183,PG1301_text,The French Revolution: A History,"Carlyle, Thomas",1795.0,1881.0,['en'],715,"{'France -- History -- Revolution, 1789-1799', 'France -- History -- Louis XVI, 1774-1793'}",thomas,M,1845
184,184,PG1303_text,The Scapegoat,"Caine, Hall, Sir",1853.0,1931.0,['en'],28,"{'Sephardim -- Morocco -- Fiction', 'Jews -- Morocco -- Fiction'}",hall,M,1903
185,185,PG1305_text,The Ball at Sceaux,"Balzac, Honoré de",1799.0,1850.0,['en'],36,{'French fiction -- Translations into English'},honor,F,1849
186,186,PG1306_text,Seven Men [Excerpts],"Beerbohm, Max, Sir",1872.0,1956.0,['en'],68,"{'Short stories', 'Character sketches'}",max,M,1922
187,187,PG1307_text,The Magic Skin,"Balzac, Honoré de",1799.0,1850.0,['en'],212,"{'Authors -- Fiction', 'Wishes -- Fiction', 'Hides and skins -- Fiction', 'Fantasy fiction', 'Magic -- Fiction', 'French fiction -- Translations into English'}",honor,F,1849
188,188,PG1308_text,A Florentine Tragedy; La Sainte Courtisane,"Wilde, Oscar",1854.0,1900.0,['en'],43,{'Drama'},oscar,M,1904
189,189,PG1310_text,"The Annals of the Parish: Or, the Chronicle of Dalmailing During the Ministry of the Rev. Micah Balwhidder","Galt, John",1779.0,1839.0,['en'],23,"{'Scotland -- Fiction', 'Clergy -- Fiction'}",john,M,1829
190,190,PG13115_text,"Anahuac : or, Mexico and the Mexicans, Ancient and Modern","Tylor, Edward B. (Edward Burnett)",1832.0,1917.0,['en'],33,"{'Mexico -- Description and travel', 'Mexico -- Antiquities'}",edward,M,1882
191,191,PG1312_text,Selected Stories of Bret Harte,"Harte, Bret",1836.0,1902.0,['en'],398,"{'Short stories, American', 'California -- Social life and customs -- Fiction', 'Western stories'}",bret,M,1886
192,192,PG1313_text,Over the Sliprails,"Lawson, Henry",1867.0,1922.0,['en'],35,"{'Short stories, Australian', 'Australia -- Fiction'}",henry,M,1917
193,193,PG13152_text,The Firm of Girdlestone,"Doyle, Arthur Conan",1859.0,1930.0,['en'],72,"{'Crime -- England -- Fiction', 'Criminals -- England -- Fiction', 'Businessmen -- Fiction', 'Africa -- Fiction'}",arthur,M,1909
194,194,PG13180_text,The Tracer of Lost Persons,"Chambers, Robert W. (Robert William)",1865.0,1933.0,['en'],68,"{'Short stories', 'Love stories', 'Detective and mystery stories', 'New York (N.Y.) -- Social life and customs -- Fiction', 'Courtship -- Fiction'}",robert,M,1915
195,195,PG13188_text,Putnam's Word Book: A Practical Aid in Expressing Ideas Through the Use of an Exact and Varied Vocabulary,"Flemming, Louis A. (Louis Andrew)",1875.0,,['en'],160,{'English language -- Synonyms and antonyms'},louis,M,1925
196,196,PG1320_text,"Criminal Psychology: A Manual for Judges, Practitioners, and Students","Gross, Hans",1847.0,1915.0,['en'],338,"{'Evidence (Law)', 'Criminal anthropology', 'Criminal psychology', 'Psychology, Pathological'}",hans,M,1897
197,197,PG13212_text,The Wild Olive: A Novel,"King, Basil",1859.0,1928.0,['en'],30,{'Fiction'},basil,M,1909
198,198,PG13226_text,The Common People of Ancient Rome: Studies of Roman Life and Literature,"Abbott, Frank Frost",1860.0,1924.0,['en'],128,"{'Rome -- Social life and customs', 'Latin literature -- History and criticism', 'Rome -- Social conditions', 'Latin language -- Social aspects -- Rome'}",frank,M,1910
199,199,PG13228_text,The Life of Jesus of Nazareth: A Study,"Rhees, Rush",1860.0,1939.0,['en'],42,{'Jesus Christ -- Biography'},rush,M,1910
200,200,PG1322_text,Leaves of Grass,"Whitman, Walt",1819.0,1892.0,['en'],2439,{'American poetry -- 19th century'},walt,M,1869
201,201,PG13260_text,Droll Stories — Complete: Collected from the Abbeys of Touraine,"Balzac, Honoré de",1799.0,1850.0,['en'],243,"{'France -- Social life and customs -- Fiction', 'Short stories, French -- Translations into English', 'French literature -- 19th century', 'Humorous stories'}",honor,F,1849
202,202,PG1327_text,Elizabeth and Her German Garden,"Von Arnim, Elizabeth",1866.0,1941.0,['en'],100,"{'British -- Germany -- Fiction', 'Gardening -- Fiction', 'Autobiographical fiction', 'Gardens -- Fiction', 'Women gardeners -- Fiction', 'Germany -- Fiction'}",elizabeth,F,1916
203,203,PG13293_text,Tales of the Five Towns,"Bennett, Arnold",1867.0,1931.0,['en'],64,"{'Pottery industry -- Fiction', 'Stoke-on-Trent (England) -- Fiction', 'Staffordshire (England) -- Fiction', 'City and town life -- Fiction'}",arnold,M,1917
204,204,PG1329_text,A Voyage to Arcturus,"Lindsay, David",1876.0,1945.0,['en'],258,"{'Science fiction', 'Life on other planets -- Fiction', 'Quests (Expeditions) -- Fiction', 'Psychological fiction'}",david,M,1926
205,205,PG1330_text,"The Story of Little Black Sambo, and The Story of Little Black Mingo","Bannerman, Helen",1862.0,1946.0,['en'],477,"{'Girls -- Juvenile fiction', 'Mongooses -- Juvenile fiction', ""Children's stories"", 'Tiger -- Juvenile fiction', 'Pride and vanity -- Juvenile fiction', 'Crocodiles -- Juvenile fiction', 'Boys -- Juvenile fiction', 'India -- Juvenile fiction'}",helen,F,1912
206,206,PG13310_text,The Complete Poetical Works of James Russell Lowell,"Lowell, James Russell",1819.0,1891.0,['en'],24,{'American poetry'},james,M,1869
207,207,PG1334_text,Paul Kelver,"Jerome, Jerome K. (Jerome Klapka)",1859.0,1927.0,['en'],67,{'Autobiographical fiction'},jerome,M,1909
208,208,PG13388_text,"The Religious Spirit of the Slavs: Three Lectures Given in Lent, 1916","Velimirović, Nikolaj",1880.0,1956.0,['en'],45,"{'Orthodox Eastern Church', 'Slavs -- Religion'}",nikolaj,M,1930
209,209,PG133_text,The Damnation of Theron Ware,"Frederic, Harold",1856.0,1898.0,['en'],112,"{'New York (State) -- Fiction', 'Clergy -- Fiction', 'Methodists -- Fiction', 'Psychological fiction', 'Belief and doubt -- Fiction'}",harold,M,1906
210,210,PG13410_text,Some Private Views,"Payn, James",1830.0,1898.0,['en'],35,{'Essays'},james,M,1880
211,211,PG13418_text,The Chorus Girl and Other Stories,"Chekhov, Anton Pavlovich",1860.0,1904.0,['en'],85,"{'Chekhov, Anton Pavlovich, 1860-1904 -- Translations into English', 'Russia -- Social life and customs -- Fiction'}",anton,M,1910
212,212,PG1342_text,Pride and Prejudice,"Austen, Jane",1775.0,1817.0,['en'],60003,"{'Love stories', 'Young women -- Fiction', 'England -- Fiction', 'Social classes -- Fiction', 'Sisters -- Fiction', 'Domestic fiction', 'Courtship -- Fiction'}",jane,F,1825
213,213,PG1343_text,Bureaucracy,"Balzac, Honoré de",1799.0,1850.0,['en'],77,"{'French fiction -- Translations into English', 'France -- Politics and government -- 19th century -- Fiction'}",honor,F,1849
